id,year,field
OGLE-2018-BLG-1210,2018,blg
OGLE-2018-BLG-1211,2018,blg
OGLE-2018-BLG-1212,2018,blg
OGLE-2018-BLG-1217,2018,blg
OGLE-2018-BLG-1215,2018,blg
OGLE-2018-BLG-1221,2018,blg
OGLE-2018-BLG-1218,2018,blg
OGLE-2018-BLG-1216,2018,blg
OGLE-2018-BLG-1219,2018,blg
OGLE-2018-BLG-1220,2018,blg
OGLE-2018-BLG-1222,2018,blg
OGLE-2018-BLG-1225,2018,blg
OGLE-2018-BLG-1226,2018,blg
OGLE-2018-BLG-1231,2018,blg
OGLE-2018-BLG-1227,2018,blg
OGLE-2018-BLG-1228,2018,blg
OGLE-2018-BLG-1229,2018,blg
OGLE-2018-BLG-1230,2018,blg
OGLE-2018-BLG-1234,2018,blg
OGLE-2018-BLG-1233,2018,blg
OGLE-2018-BLG-1232,2018,blg
OGLE-2018-BLG-1235,2018,blg
OGLE-2018-BLG-1236,2018,blg
OGLE-2018-BLG-1237,2018,blg
OGLE-2018-BLG-1238,2018,blg
OGLE-2018-BLG-1239,2018,blg
OGLE-2018-BLG-1240,2018,blg
OGLE-2018-BLG-1241,2018,blg
OGLE-2018-BLG-1243,2018,blg
OGLE-2018-BLG-1244,2018,blg
OGLE-2018-BLG-1242,2018,blg
OGLE-2018-BLG-1246,2018,blg
OGLE-2018-BLG-1248,2018,blg
OGLE-2018-BLG-1247,2018,blg
OGLE-2018-BLG-1249,2018,blg
OGLE-2018-BLG-1245,2018,blg
OGLE-2018-BLG-1250,2018,blg
OGLE-2018-BLG-1251,2018,blg
OGLE-2018-BLG-1252,2018,blg
OGLE-2018-BLG-1254,2018,blg
OGLE-2018-BLG-1255,2018,blg
OGLE-2018-BLG-1253,2018,blg
OGLE-2018-BLG-1256,2018,blg
OGLE-2018-BLG-1258,2018,blg
OGLE-2018-BLG-1257,2018,blg
OGLE-2018-BLG-1261,2018,blg
OGLE-2018-BLG-1260,2018,blg
OGLE-2018-BLG-1263,2018,blg
OGLE-2018-BLG-1265,2018,blg
OGLE-2018-BLG-1264,2018,blg
OGLE-2018-BLG-1268,2018,blg
OGLE-2018-BLG-1266,2018,blg
OGLE-2018-BLG-1267,2018,blg
OGLE-2018-BLG-1269,2018,blg
OGLE-2018-BLG-1275,2018,blg
OGLE-2018-BLG-1272,2018,blg
OGLE-2018-BLG-1270,2018,blg
OGLE-2018-BLG-1274,2018,blg
OGLE-2018-BLG-1271,2018,blg
OGLE-2018-BLG-1276,2018,blg
OGLE-2018-BLG-1278,2018,blg
OGLE-2018-BLG-1273,2018,blg
OGLE-2018-BLG-1277,2018,blg
OGLE-2018-BLG-1281,2018,blg
OGLE-2018-BLG-1287,2018,blg
OGLE-2018-BLG-1283,2018,blg
OGLE-2018-BLG-1280,2018,blg
OGLE-2018-BLG-1288,2018,blg
OGLE-2018-BLG-1282,2018,blg
OGLE-2018-BLG-1285,2018,blg
OGLE-2018-BLG-1286,2018,blg
OGLE-2018-BLG-1289,2018,blg
OGLE-2018-BLG-1290,2018,blg
OGLE-2018-BLG-1291,2018,blg
OGLE-2018-BLG-1292,2018,blg
OGLE-2018-BLG-1294,2018,blg
OGLE-2018-BLG-1295,2018,blg
OGLE-2018-BLG-1293,2018,blg
OGLE-2018-BLG-1296,2018,blg
OGLE-2018-BLG-1297,2018,blg
OGLE-2018-BLG-1299,2018,blg
OGLE-2018-BLG-1300,2018,blg
OGLE-2018-BLG-1301,2018,blg
OGLE-2018-BLG-1302,2018,blg
OGLE-2018-BLG-1303,2018,blg
OGLE-2018-BLG-1309,2018,blg
OGLE-2018-BLG-1304,2018,blg
OGLE-2018-BLG-1307,2018,blg
OGLE-2018-BLG-1308,2018,blg
OGLE-2018-BLG-1310,2018,blg
OGLE-2018-BLG-1305,2018,blg
OGLE-2018-BLG-1311,2018,blg
OGLE-2018-BLG-1312,2018,blg
OGLE-2018-BLG-1314,2018,blg
OGLE-2018-BLG-1315,2018,blg
OGLE-2018-BLG-1321,2018,blg
OGLE-2018-BLG-1325,2018,blg
OGLE-2018-BLG-1323,2018,blg
OGLE-2018-BLG-1327,2018,blg
OGLE-2018-BLG-1326,2018,blg
OGLE-2018-BLG-1328,2018,blg
OGLE-2018-BLG-1324,2018,blg
OGLE-2018-BLG-1330,2018,blg
OGLE-2018-BLG-1331,2018,blg
OGLE-2018-BLG-1329,2018,blg
OGLE-2018-BLG-1337,2018,blg
OGLE-2018-BLG-1334,2018,blg
OGLE-2018-BLG-1338,2018,blg
OGLE-2018-BLG-1333,2018,blg
OGLE-2018-BLG-1336,2018,blg
OGLE-2018-BLG-1335,2018,blg
OGLE-2018-BLG-1339,2018,blg
OGLE-2018-BLG-1340,2018,blg
OGLE-2018-BLG-1342,2018,blg
OGLE-2018-BLG-1341,2018,blg
OGLE-2018-BLG-1343,2018,blg
OGLE-2018-BLG-1347,2018,blg
OGLE-2018-BLG-1345,2018,blg
OGLE-2018-BLG-1348,2018,blg
OGLE-2018-BLG-1344,2018,blg
OGLE-2018-BLG-1350,2018,blg
OGLE-2018-BLG-1351,2018,blg
OGLE-2018-BLG-1358,2018,blg
OGLE-2018-BLG-1353,2018,blg
OGLE-2018-BLG-1354,2018,blg
OGLE-2018-BLG-1355,2018,blg
OGLE-2018-BLG-1362,2018,blg
OGLE-2018-BLG-1361,2018,blg
OGLE-2018-BLG-1363,2018,blg
OGLE-2018-BLG-1367,2018,blg
OGLE-2018-BLG-1364,2018,blg
OGLE-2018-BLG-1370,2018,blg
OGLE-2018-BLG-1369,2018,blg
OGLE-2018-BLG-1365,2018,blg
OGLE-2018-BLG-1366,2018,blg
OGLE-2018-BLG-1368,2018,blg
OGLE-2018-BLG-1371,2018,blg
OGLE-2018-BLG-1372,2018,blg
OGLE-2018-BLG-1373,2018,blg
OGLE-2018-BLG-1376,2018,blg
OGLE-2018-BLG-1375,2018,blg
OGLE-2018-BLG-1374,2018,blg
OGLE-2018-BLG-1378,2018,blg
OGLE-2018-BLG-1379,2018,blg
OGLE-2018-BLG-1380,2018,blg
OGLE-2018-BLG-1381,2018,blg
OGLE-2018-BLG-1383,2018,blg
OGLE-2018-BLG-1387,2018,blg
OGLE-2018-BLG-1388,2018,blg
OGLE-2018-BLG-1389,2018,blg
OGLE-2018-BLG-1392,2018,blg
OGLE-2018-BLG-1386,2018,blg
OGLE-2018-BLG-1385,2018,blg
OGLE-2018-BLG-1393,2018,blg
OGLE-2018-BLG-1394,2018,blg
OGLE-2018-BLG-1395,2018,blg
OGLE-2018-BLG-1396,2018,blg
OGLE-2018-BLG-1397,2018,blg
OGLE-2018-BLG-1398,2018,blg
OGLE-2018-BLG-1401,2018,blg
OGLE-2018-BLG-1400,2018,blg
OGLE-2018-BLG-1403,2018,blg
OGLE-2018-BLG-1408,2018,blg
OGLE-2018-BLG-1410,2018,blg
OGLE-2018-BLG-1412,2018,blg
OGLE-2018-BLG-1404,2018,blg
OGLE-2018-BLG-1409,2018,blg
OGLE-2018-BLG-1411,2018,blg
OGLE-2018-BLG-1405,2018,blg
OGLE-2018-BLG-1407,2018,blg
OGLE-2018-BLG-1406,2018,blg
OGLE-2018-BLG-1413,2018,blg
OGLE-2018-BLG-1415,2018,blg
OGLE-2018-BLG-1417,2018,blg
OGLE-2018-BLG-1422,2018,blg
OGLE-2018-BLG-1418,2018,blg
OGLE-2018-BLG-1414,2018,blg
OGLE-2018-BLG-1420,2018,blg
OGLE-2018-BLG-1419,2018,blg
OGLE-2018-BLG-1423,2018,blg
OGLE-2018-BLG-1424,2018,blg
OGLE-2018-BLG-1426,2018,blg
OGLE-2018-BLG-1431,2018,blg
OGLE-2018-BLG-1427,2018,blg
OGLE-2018-BLG-1429,2018,blg
OGLE-2018-BLG-1430,2018,blg
OGLE-2018-BLG-1433,2018,blg
OGLE-2018-BLG-1439,2018,blg
OGLE-2018-BLG-1434,2018,blg
OGLE-2018-BLG-1435,2018,blg
OGLE-2018-BLG-1438,2018,blg
OGLE-2018-BLG-1441,2018,blg
OGLE-2018-BLG-1437,2018,blg
OGLE-2018-BLG-1440,2018,blg
OGLE-2018-BLG-1445,2018,blg
OGLE-2018-BLG-1443,2018,blg
OGLE-2018-BLG-1446,2018,blg
OGLE-2018-BLG-1447,2018,blg
OGLE-2018-BLG-1448,2018,blg
OGLE-2018-BLG-1449,2018,blg
OGLE-2018-BLG-1451,2018,blg
OGLE-2018-BLG-1453,2018,blg
OGLE-2018-BLG-1460,2018,blg
OGLE-2018-BLG-1455,2018,blg
OGLE-2018-BLG-1462,2018,blg
OGLE-2018-BLG-1459,2018,blg
OGLE-2018-BLG-1461,2018,blg
OGLE-2018-BLG-1456,2018,blg
OGLE-2018-BLG-1457,2018,blg
OGLE-2018-BLG-1458,2018,blg
OGLE-2018-BLG-1463,2018,blg
OGLE-2018-BLG-1464,2018,blg
OGLE-2018-BLG-1469,2018,blg
OGLE-2018-BLG-1470,2018,blg
OGLE-2018-BLG-1471,2018,blg
OGLE-2018-BLG-1472,2018,blg
OGLE-2018-BLG-1467,2018,blg
OGLE-2018-BLG-1468,2018,blg
OGLE-2018-BLG-1466,2018,blg
OGLE-2018-BLG-1465,2018,blg
OGLE-2018-BLG-1473,2018,blg
OGLE-2018-BLG-1475,2018,blg
OGLE-2018-BLG-1474,2018,blg
OGLE-2018-BLG-1481,2018,blg
OGLE-2018-BLG-1480,2018,blg
OGLE-2018-BLG-1478,2018,blg
OGLE-2018-BLG-1482,2018,blg
OGLE-2018-BLG-1479,2018,blg
OGLE-2018-BLG-1483,2018,blg
OGLE-2018-BLG-1485,2018,blg
OGLE-2018-BLG-1486,2018,blg
OGLE-2018-BLG-1487,2018,blg
OGLE-2018-BLG-1484,2018,blg
OGLE-2018-BLG-1491,2018,blg
OGLE-2018-BLG-1489,2018,blg
OGLE-2018-BLG-1488,2018,blg
OGLE-2018-BLG-1492,2018,blg
OGLE-2018-BLG-1493,2018,blg
OGLE-2018-BLG-1497,2018,blg
OGLE-2018-BLG-1495,2018,blg
OGLE-2018-BLG-1499,2018,blg
OGLE-2018-BLG-1494,2018,blg
OGLE-2018-BLG-1500,2018,blg
OGLE-2018-BLG-1496,2018,blg
OGLE-2018-BLG-1501,2018,blg
OGLE-2018-BLG-1503,2018,blg
OGLE-2018-BLG-1508,2018,blg
OGLE-2018-BLG-1504,2018,blg
OGLE-2018-BLG-1506,2018,blg
OGLE-2018-BLG-1511,2018,blg
OGLE-2018-BLG-1507,2018,blg
OGLE-2018-BLG-1512,2018,blg
OGLE-2018-BLG-1513,2018,blg
OGLE-2018-BLG-1520,2018,blg
OGLE-2018-BLG-1516,2018,blg
OGLE-2018-BLG-1521,2018,blg
OGLE-2018-BLG-1518,2018,blg
OGLE-2018-BLG-1514,2018,blg
OGLE-2018-BLG-1524,2018,blg
OGLE-2018-BLG-1525,2018,blg
OGLE-2018-BLG-1527,2018,blg
OGLE-2018-BLG-1530,2018,blg
OGLE-2018-BLG-1532,2018,blg
OGLE-2018-BLG-1531,2018,blg
OGLE-2018-BLG-1533,2018,blg
OGLE-2018-BLG-1536,2018,blg
OGLE-2018-BLG-1534,2018,blg
OGLE-2018-BLG-1537,2018,blg
OGLE-2018-BLG-1539,2018,blg
OGLE-2018-BLG-1538,2018,blg
OGLE-2018-BLG-1535,2018,blg
OGLE-2018-BLG-1541,2018,blg
OGLE-2018-BLG-1546,2018,blg
OGLE-2018-BLG-1542,2018,blg
OGLE-2018-BLG-1545,2018,blg
OGLE-2018-BLG-1547,2018,blg
OGLE-2018-BLG-1548,2018,blg
OGLE-2018-BLG-1543,2018,blg
OGLE-2018-BLG-1549,2018,blg
OGLE-2018-BLG-1550,2018,blg
OGLE-2018-BLG-1551,2018,blg
OGLE-2018-BLG-1554,2018,blg
OGLE-2018-BLG-1556,2018,blg
OGLE-2018-BLG-1557,2018,blg
OGLE-2018-BLG-1553,2018,blg
OGLE-2018-BLG-1560,2018,blg
OGLE-2018-BLG-1558,2018,blg
OGLE-2018-BLG-1555,2018,blg
OGLE-2018-BLG-1559,2018,blg
OGLE-2018-BLG-1552,2018,blg
OGLE-2018-BLG-1561,2018,blg
OGLE-2018-BLG-1568,2018,blg
OGLE-2018-BLG-1565,2018,blg
OGLE-2018-BLG-1567,2018,blg
OGLE-2018-BLG-1566,2018,blg
OGLE-2018-BLG-1569,2018,blg
OGLE-2018-BLG-1563,2018,blg
OGLE-2018-BLG-1570,2018,blg
OGLE-2018-BLG-1571,2018,blg
OGLE-2018-BLG-1572,2018,blg
OGLE-2018-BLG-1580,2018,blg
OGLE-2018-BLG-1573,2018,blg
OGLE-2018-BLG-1575,2018,blg
OGLE-2018-BLG-1576,2018,blg
OGLE-2018-BLG-1579,2018,blg
OGLE-2018-BLG-1578,2018,blg
OGLE-2018-BLG-1577,2018,blg
OGLE-2018-BLG-1581,2018,blg
OGLE-2018-BLG-1582,2018,blg
OGLE-2018-BLG-1590,2018,blg
OGLE-2018-BLG-1588,2018,blg
OGLE-2018-BLG-1586,2018,blg
OGLE-2018-BLG-1589,2018,blg
OGLE-2018-BLG-1583,2018,blg
OGLE-2018-BLG-1584,2018,blg
OGLE-2018-BLG-1585,2018,blg
OGLE-2018-BLG-1591,2018,blg
OGLE-2018-BLG-1595,2018,blg
OGLE-2018-BLG-1596,2018,blg
OGLE-2018-BLG-1597,2018,blg
OGLE-2018-BLG-1593,2018,blg
OGLE-2018-BLG-1600,2018,blg
OGLE-2018-BLG-1594,2018,blg
OGLE-2018-BLG-1601,2018,blg
OGLE-2018-BLG-1603,2018,blg
OGLE-2018-BLG-1602,2018,blg
OGLE-2018-BLG-1605,2018,blg
OGLE-2018-BLG-1610,2018,blg
OGLE-2018-BLG-1606,2018,blg
OGLE-2018-BLG-1607,2018,blg
OGLE-2018-BLG-1608,2018,blg
OGLE-2018-BLG-1609,2018,blg
OGLE-2018-BLG-1613,2018,blg
OGLE-2018-BLG-1616,2018,blg
OGLE-2018-BLG-1612,2018,blg
OGLE-2018-BLG-1614,2018,blg
OGLE-2018-BLG-1617,2018,blg
OGLE-2018-BLG-1619,2018,blg
OGLE-2018-BLG-1622,2018,blg
OGLE-2018-BLG-1623,2018,blg
OGLE-2018-BLG-1629,2018,blg
OGLE-2018-BLG-1630,2018,blg
OGLE-2018-BLG-1624,2018,blg
OGLE-2018-BLG-1625,2018,blg
OGLE-2018-BLG-1626,2018,blg
OGLE-2018-BLG-1631,2018,blg
OGLE-2018-BLG-1627,2018,blg
OGLE-2018-BLG-1636,2018,blg
OGLE-2018-BLG-1632,2018,blg
OGLE-2018-BLG-1637,2018,blg
OGLE-2018-BLG-1633,2018,blg
OGLE-2018-BLG-1634,2018,blg
OGLE-2018-BLG-1640,2018,blg
OGLE-2018-BLG-1641,2018,blg
OGLE-2018-BLG-1647,2018,blg
OGLE-2018-BLG-1645,2018,blg
OGLE-2018-BLG-1646,2018,blg
OGLE-2018-BLG-1642,2018,blg
OGLE-2018-BLG-1648,2018,blg
OGLE-2018-BLG-1643,2018,blg
OGLE-2018-BLG-1644,2018,blg
OGLE-2018-BLG-1649,2018,blg
OGLE-2018-BLG-1650,2018,blg
OGLE-2018-BLG-1651,2018,blg
OGLE-2018-BLG-1652,2018,blg
OGLE-2018-BLG-1653,2018,blg
OGLE-2018-BLG-1654,2018,blg
OGLE-2018-BLG-1655,2018,blg
OGLE-2018-BLG-1657,2018,blg
OGLE-2018-BLG-1659,2018,blg
OGLE-2018-BLG-1656,2018,blg
OGLE-2018-BLG-1662,2018,blg
OGLE-2018-BLG-1663,2018,blg
OGLE-2018-BLG-1668,2018,blg
OGLE-2018-BLG-1665,2018,blg
OGLE-2018-BLG-1666,2018,blg
OGLE-2018-BLG-1667,2018,blg
OGLE-2018-BLG-1672,2018,blg
OGLE-2018-BLG-1669,2018,blg
OGLE-2018-BLG-1670,2018,blg
OGLE-2018-BLG-1671,2018,blg
OGLE-2018-BLG-1674,2018,blg
OGLE-2018-BLG-1675,2018,blg
OGLE-2018-BLG-1676,2018,blg
OGLE-2018-BLG-1677,2018,blg
OGLE-2018-BLG-1678,2018,blg
OGLE-2018-BLG-1684,2018,blg
OGLE-2018-BLG-1683,2018,blg
OGLE-2018-BLG-1679,2018,blg
OGLE-2018-BLG-1682,2018,blg
OGLE-2018-BLG-1680,2018,blg
OGLE-2018-BLG-1681,2018,blg
OGLE-2018-BLG-1685,2018,blg
OGLE-2018-BLG-1690,2018,blg
OGLE-2018-BLG-1691,2018,blg
OGLE-2018-BLG-1696,2018,blg
OGLE-2018-BLG-1698,2018,blg
OGLE-2018-BLG-1703,2018,blg
OGLE-2018-BLG-1700,2018,blg
OGLE-2018-BLG-1702,2018,blg
OGLE-2018-BLG-1705,2018,blg
OGLE-2018-BLG-1706,2018,blg
OGLE-2018-BLG-1707,2018,blg
OGLE-2018-BLG-1708,2018,blg
OGLE-2018-BLG-1710,2018,blg
OGLE-2018-BLG-1709,2018,blg
OGLE-2018-BLG-1711,2018,blg
OGLE-2018-BLG-1713,2018,blg
OGLE-2018-BLG-1716,2018,blg
OGLE-2018-BLG-1717,2018,blg
OGLE-2018-BLG-1715,2018,blg
OGLE-2018-BLG-1718,2018,blg
OGLE-2018-BLG-1719,2018,blg
OGLE-2018-BLG-1721,2018,blg
OGLE-2018-BLG-1722,2018,blg
OGLE-2018-BLG-1723,2018,blg
OGLE-2018-BLG-1724,2018,blg
OGLE-2018-BLG-1727,2018,blg
OGLE-2018-BLG-1725,2018,blg
OGLE-2018-BLG-1728,2018,blg
OGLE-2018-BLG-1729,2018,blg
OGLE-2018-BLG-1730,2018,blg
OGLE-2018-BLG-1732,2018,blg
OGLE-2018-BLG-1731,2018,blg
OGLE-2018-BLG-1736,2018,blg
OGLE-2018-BLG-1733,2018,blg
OGLE-2018-BLG-1738,2018,blg
OGLE-2018-BLG-1734,2018,blg
OGLE-2018-BLG-1742,2018,blg
OGLE-2018-BLG-1739,2018,blg
OGLE-2018-BLG-1745,2018,blg
OGLE-2018-BLG-1740,2018,blg
OGLE-2018-BLG-1741,2018,blg
OGLE-2018-BLG-1743,2018,blg
OGLE-2018-BLG-1744,2018,blg
OGLE-2018-BLG-1750,2018,blg
OGLE-2018-BLG-1753,2018,blg
OGLE-2018-BLG-1752,2018,blg
OGLE-2018-BLG-1758,2018,blg
OGLE-2018-BLG-1761,2018,blg
OGLE-2018-BLG-1764,2018,blg
OGLE-2018-BLG-1765,2018,blg
OGLE-2018-BLG-1763,2018,blg
OGLE-2018-BLG-1767,2018,blg
OGLE-2018-BLG-1768,2018,blg
OGLE-2018-BLG-1782,2018,blg
OGLE-2018-BLG-1781,2018,blg
OGLE-2018-BLG-1788,2018,blg
OGLE-2018-BLG-1787,2018,blg
OGLE-2018-BLG-1790,2018,blg
OGLE-2019-BLG-0001,2019,blg
OGLE-2019-BLG-0003,2019,blg
OGLE-2019-BLG-0004,2019,blg
OGLE-2019-BLG-0005,2019,blg
OGLE-2019-BLG-0006,2019,blg
OGLE-2019-BLG-0007,2019,blg
OGLE-2019-BLG-0008,2019,blg
OGLE-2019-BLG-0009,2019,blg
OGLE-2019-BLG-0010,2019,blg
OGLE-2019-BLG-0013,2019,blg
OGLE-2019-BLG-0012,2019,blg
OGLE-2019-BLG-0011,2019,blg
OGLE-2019-BLG-0014,2019,blg
OGLE-2019-BLG-0015,2019,blg
OGLE-2019-BLG-0019,2019,blg
OGLE-2019-BLG-0017,2019,blg
OGLE-2019-BLG-0018,2019,blg
OGLE-2019-BLG-0016,2019,blg
OGLE-2019-BLG-0023,2019,blg
OGLE-2019-BLG-0021,2019,blg
OGLE-2019-BLG-0022,2019,blg
OGLE-2019-BLG-0024,2019,blg
OGLE-2019-BLG-0033,2019,blg
OGLE-2019-BLG-0027,2019,blg
OGLE-2019-BLG-0030,2019,blg
OGLE-2019-BLG-0031,2019,blg
OGLE-2019-BLG-0025,2019,blg
OGLE-2019-BLG-0028,2019,blg
OGLE-2019-BLG-0032,2019,blg
OGLE-2019-BLG-0034,2019,blg
OGLE-2019-BLG-0036,2019,blg
OGLE-2019-BLG-0040,2019,blg
OGLE-2019-BLG-0041,2019,blg
OGLE-2019-BLG-0043,2019,blg
OGLE-2019-BLG-0042,2019,blg
OGLE-2019-BLG-0037,2019,blg
OGLE-2019-BLG-0038,2019,blg
OGLE-2019-BLG-0039,2019,blg
OGLE-2019-BLG-0035,2019,blg
OGLE-2019-BLG-0046,2019,blg
OGLE-2019-BLG-0047,2019,blg
OGLE-2019-BLG-0048,2019,blg
OGLE-2019-BLG-0049,2019,blg
OGLE-2019-BLG-0050,2019,blg
OGLE-2019-BLG-0052,2019,blg
OGLE-2019-BLG-0051,2019,blg
OGLE-2019-BLG-0054,2019,blg
OGLE-2019-BLG-0053,2019,blg
OGLE-2019-BLG-0055,2019,blg
OGLE-2019-BLG-0056,2019,blg
OGLE-2019-BLG-0057,2019,blg
OGLE-2019-BLG-0059,2019,blg
OGLE-2019-BLG-0058,2019,blg
OGLE-2019-BLG-0060,2019,blg
OGLE-2019-BLG-0061,2019,blg
OGLE-2019-BLG-0064,2019,blg
OGLE-2019-BLG-0063,2019,blg
OGLE-2019-BLG-0066,2019,blg
OGLE-2019-BLG-0065,2019,blg
OGLE-2019-BLG-0067,2019,blg
OGLE-2019-BLG-0070,2019,blg
OGLE-2019-BLG-0068,2019,blg
OGLE-2019-BLG-0071,2019,blg
OGLE-2019-BLG-0072,2019,blg
OGLE-2019-BLG-0074,2019,blg
OGLE-2019-BLG-0073,2019,blg
OGLE-2019-BLG-0075,2019,blg
OGLE-2019-BLG-0076,2019,blg
OGLE-2019-BLG-0077,2019,blg
OGLE-2019-BLG-0081,2019,blg
OGLE-2019-BLG-0082,2019,blg
OGLE-2019-BLG-0084,2019,blg
OGLE-2019-BLG-0083,2019,blg
OGLE-2019-BLG-0080,2019,blg
OGLE-2019-BLG-0079,2019,blg
OGLE-2019-BLG-0086,2019,blg
OGLE-2019-BLG-0087,2019,blg
OGLE-2019-BLG-0088,2019,blg
OGLE-2019-BLG-0092,2019,blg
OGLE-2019-BLG-0095,2019,blg
OGLE-2019-BLG-0094,2019,blg
OGLE-2019-BLG-0097,2019,blg
OGLE-2019-BLG-0090,2019,blg
OGLE-2019-BLG-0091,2019,blg
OGLE-2019-BLG-0093,2019,blg
OGLE-2019-BLG-0099,2019,blg
OGLE-2019-BLG-0098,2019,blg
OGLE-2019-BLG-0100,2019,blg
OGLE-2019-BLG-0102,2019,blg
OGLE-2019-BLG-0104,2019,blg
OGLE-2019-BLG-0105,2019,blg
OGLE-2019-BLG-0106,2019,blg
OGLE-2019-BLG-0107,2019,blg
OGLE-2019-BLG-0108,2019,blg
OGLE-2019-BLG-0109,2019,blg
OGLE-2019-BLG-0111,2019,blg
OGLE-2019-BLG-0112,2019,blg
OGLE-2019-BLG-0113,2019,blg
OGLE-2019-BLG-0110,2019,blg
OGLE-2019-BLG-0114,2019,blg
OGLE-2019-BLG-0115,2019,blg
OGLE-2019-BLG-0116,2019,blg
OGLE-2019-BLG-0121,2019,blg
OGLE-2019-BLG-0122,2019,blg
OGLE-2019-BLG-0123,2019,blg
OGLE-2019-BLG-0118,2019,blg
OGLE-2019-BLG-0124,2019,blg
OGLE-2019-BLG-0120,2019,blg
OGLE-2019-BLG-0119,2019,blg
OGLE-2019-BLG-0127,2019,blg
OGLE-2019-BLG-0125,2019,blg
OGLE-2019-BLG-0126,2019,blg
OGLE-2019-BLG-0129,2019,blg
OGLE-2019-BLG-0128,2019,blg
OGLE-2019-BLG-0130,2019,blg
OGLE-2019-BLG-0132,2019,blg
OGLE-2019-BLG-0133,2019,blg
OGLE-2019-BLG-0134,2019,blg
OGLE-2019-BLG-0135,2019,blg
OGLE-2019-BLG-0137,2019,blg
OGLE-2019-BLG-0136,2019,blg
OGLE-2019-BLG-0138,2019,blg
OGLE-2019-BLG-0144,2019,blg
OGLE-2019-BLG-0139,2019,blg
OGLE-2019-BLG-0140,2019,blg
OGLE-2019-BLG-0142,2019,blg
OGLE-2019-BLG-0141,2019,blg
OGLE-2019-BLG-0145,2019,blg
OGLE-2019-BLG-0147,2019,blg
OGLE-2019-BLG-0146,2019,blg
OGLE-2019-BLG-0148,2019,blg
OGLE-2019-BLG-0150,2019,blg
OGLE-2019-BLG-0149,2019,blg
OGLE-2019-BLG-0152,2019,blg
OGLE-2019-BLG-0153,2019,blg
OGLE-2019-BLG-0155,2019,blg
OGLE-2019-BLG-0157,2019,blg
OGLE-2019-BLG-0156,2019,blg
OGLE-2019-BLG-0159,2019,blg
OGLE-2019-BLG-0158,2019,blg
OGLE-2019-BLG-0160,2019,blg
OGLE-2019-BLG-0161,2019,blg
OGLE-2019-BLG-0162,2019,blg
OGLE-2019-BLG-0163,2019,blg
OGLE-2019-BLG-0164,2019,blg
OGLE-2019-BLG-0165,2019,blg
OGLE-2019-BLG-0166,2019,blg
OGLE-2019-BLG-0169,2019,blg
OGLE-2019-BLG-0170,2019,blg
OGLE-2019-BLG-0174,2019,blg
OGLE-2019-BLG-0171,2019,blg
OGLE-2019-BLG-0172,2019,blg
OGLE-2019-BLG-0173,2019,blg
OGLE-2019-BLG-0176,2019,blg
OGLE-2019-BLG-0179,2019,blg
OGLE-2019-BLG-0175,2019,blg
OGLE-2019-BLG-0178,2019,blg
OGLE-2019-BLG-0177,2019,blg
OGLE-2019-BLG-0180,2019,blg
OGLE-2019-BLG-0182,2019,blg
OGLE-2019-BLG-0183,2019,blg
OGLE-2019-BLG-0181,2019,blg
OGLE-2019-BLG-0184,2019,blg
OGLE-2019-BLG-0186,2019,blg
OGLE-2019-BLG-0187,2019,blg
OGLE-2019-BLG-0188,2019,blg
OGLE-2019-BLG-0189,2019,blg
OGLE-2019-BLG-0185,2019,blg
OGLE-2019-BLG-0190,2019,blg
OGLE-2019-BLG-0191,2019,blg
OGLE-2019-BLG-0192,2019,blg
OGLE-2019-BLG-0196,2019,blg
OGLE-2019-BLG-0193,2019,blg
OGLE-2019-BLG-0194,2019,blg
OGLE-2019-BLG-0195,2019,blg
OGLE-2019-BLG-0197,2019,blg
OGLE-2019-BLG-0198,2019,blg
OGLE-2019-BLG-0199,2019,blg
OGLE-2019-BLG-0200,2019,blg
OGLE-2019-BLG-0201,2019,blg
OGLE-2019-BLG-0202,2019,blg
OGLE-2019-BLG-0206,2019,blg
OGLE-2019-BLG-0207,2019,blg
OGLE-2019-BLG-0204,2019,blg
OGLE-2019-BLG-0203,2019,blg
OGLE-2019-BLG-0208,2019,blg
OGLE-2019-BLG-0205,2019,blg
OGLE-2019-BLG-0210,2019,blg
OGLE-2019-BLG-0209,2019,blg
OGLE-2019-BLG-0211,2019,blg
OGLE-2019-BLG-0214,2019,blg
OGLE-2019-BLG-0212,2019,blg
OGLE-2019-BLG-0213,2019,blg
OGLE-2019-BLG-0215,2019,blg
OGLE-2019-BLG-0216,2019,blg
OGLE-2019-BLG-0217,2019,blg
OGLE-2019-BLG-0218,2019,blg
OGLE-2019-BLG-0219,2019,blg
OGLE-2019-BLG-0223,2019,blg
OGLE-2019-BLG-0220,2019,blg
OGLE-2019-BLG-0224,2019,blg
OGLE-2019-BLG-0225,2019,blg
OGLE-2019-BLG-0226,2019,blg
OGLE-2019-BLG-0221,2019,blg
OGLE-2019-BLG-0222,2019,blg
OGLE-2019-BLG-0227,2019,blg
OGLE-2019-BLG-0228,2019,blg
OGLE-2019-BLG-0229,2019,blg
OGLE-2019-BLG-0230,2019,blg
OGLE-2019-BLG-0231,2019,blg
OGLE-2019-BLG-0232,2019,blg
OGLE-2019-BLG-0233,2019,blg
OGLE-2019-BLG-0234,2019,blg
OGLE-2019-BLG-0236,2019,blg
OGLE-2019-BLG-0235,2019,blg
OGLE-2019-BLG-0237,2019,blg
